GameID,Team,Date,HT,AT,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg
20141115UTATOR,TOR,15-11-14,TOR,UTA,43,84,0.511904762,8,21,0.380952381,17,23,0.739130435,13,29,42,15,6,5,8,19,111,0.59,0.56,0.25,0.274,31.7,74.4,52.5,34.9,6.9,8.5,7.8,127.8,107
20141115ORLWAS,ORL,15-11-14,WAS,ORL,37,78,0.474358974,7,17,0.411764706,12,18,0.666666667,9,31,40,14,5,2,15,21,93,0.541,0.519,0.218,0.231,22.5,77.5,50,37.8,5.5,2.7,14.9,102.4,107.9
20141115ORLWAS,WAS,15-11-14,WAS,ORL,42,84,0.5,3,10,0.3,11,16,0.6875,9,31,40,31,5,8,11,16,98,0.538,0.518,0.119,0.19,22.5,77.5,50,73.8,5.5,13.1,10.8,107.9,102.4
20141116GSWLAL,GSW,16-11-14,LAL,GSW,46,86,0.534883721,14,28,0.5,30,34,0.882352941,11,40,51,32,4,5,16,26,136,0.674,0.616,0.326,0.395,28.2,66.7,51.5,69.6,3.9,6,13.7,132.5,112
20141116GSWLAL,LAL,16-11-14,LAL,GSW,39,99,0.393939394,3,16,0.1875,34,43,0.790697674,20,28,48,17,9,4,7,27,115,0.488,0.409,0.162,0.434,33.3,71.8,48.5,43.6,8.8,6.9,5.6,112,132.5
20141116MILMIA,MIL,16-11-14,MIA,MIL,35,74,0.472972973,5,18,0.277777778,16,26,0.615384615,5,35,40,16,11,1,16,24,91,0.533,0.507,0.243,0.351,12.8,85.4,50,45.7,11.8,2.1,15.8,97.3,89.8
20141116MILMIA,MIA,16-11-14,MIA,MIL,30,73,0.410958904,11,25,0.44,13,22,0.590909091,6,34,40,19,10,6,17,20,84,0.508,0.486,0.342,0.301,14.6,87.2,50,63.3,10.7,10.7,17.1,89.8,97.3
20141116DENNYK,DEN,16-11-14,NYK,DEN,32,82,0.390243902,13,34,0.382352941,16,26,0.615384615,10,29,39,20,9,0,17,21,93,0.498,0.47,0.415,0.317,22.2,78.4,47.6,62.5,9.4,0,15.4,97.3,114
20141116DENNYK,NYK,16-11-14,NYK,DEN,41,76,0.539473684,6,14,0.428571429,21,27,0.777777778,8,35,43,16,9,3,15,22,109,0.62,0.579,0.184,0.355,21.6,77.8,52.4,39,9.4,6.3,14.6,114,97.3
20141116HOUOKC,HOU,16-11-14,OKC,HOU,23,80,0.2875,7,35,0.2,16,30,0.533333333,22,32,54,11,5,6,14,23,69,0.37,0.331,0.438,0.375,39.3,74.4,54.5,47.8,6.1,12.2,13.1,84.6,79.7
20141116HOUOKC,OKC,16-11-14,OKC,HOU,20,68,0.294117647,3,19,0.157894737,22,28,0.785714286,11,34,45,14,6,15,15,30,65,0.405,0.316,0.279,0.412,25.6,60.7,45.5,70,7.4,33.3,15.7,79.7,84.6
20141117PHOBOS,PHO,17-11-14,BOS,PHO,48,93,0.516129032,9,21,0.428571429,13,16,0.8125,8,32,40,30,11,2,18,23,118,0.59,0.565,0.226,0.172,19.5,74.4,47.6,62.5,10.3,2.6,15.2,110.3,106.6
20141117PHOBOS,BOS,17-11-14,BOS,PHO,45,87,0.517241379,4,10,0.4,20,31,0.64516129,11,33,44,28,10,4,18,19,114,0.566,0.54,0.115,0.356,25.6,80.5,52.4,62.2,9.3,5.6,15.2,106.6,110.3
20141117MIABRK,MIA,17-11-14,BRK,MIA,31,72,0.430555556,9,27,0.333333333,24,27,0.888888889,10,31,41,19,6,2,14,24,95,0.566,0.493,0.375,0.375,29.4,73.8,53.9,61.3,7.3,4.3,14.3,115.3,100.7
20141117MIABRK,BRK,17-11-14,BRK,MIA,29,70,0.414285714,9,23,0.391304348,16,26,0.615384615,11,24,35,18,10,5,12,19,83,0.51,0.479,0.329,0.371,26.2,70.6,46.1,62.1,12.1,11.1,12.8,100.7,115.3
20141117DALCHO,DAL,17-11-14,CHO,DAL,43,84,0.511904762,10,28,0.357142857,11,16,0.6875,10,40,50,32,7,4,7,18,107,0.588,0.571,0.333,0.19,26.3,85.1,58.8,74.4,8,6.9,7.1,122.7,91.7
20141117DALCHO,CHO,17-11-14,CHO,DAL,32,80,0.4,10,22,0.454545455,6,13,0.461538462,7,28,35,22,1,3,11,17,80,0.467,0.463,0.275,0.163,14.9,73.7,41.2,68.8,1.1,5.4,11.4,91.7,122.7
20141117DENCLE,DEN,17-11-14,CLE,DEN,41,85,0.482352941,12,31,0.387096774,12,15,0.8,9,30,39,25,10,4,15,18,106,0.579,0.553,0.365,0.176,21.4,76.9,48.1,61,10.6,8,14.1,112.8,103.2
20141117DENCLE,CLE,17-11-14,CLE,DEN,34,79,0.430379747,10,29,0.344827586,19,23,0.826086957,9,33,42,18,7,8,15,15,97,0.544,0.494,0.367,0.291,23.1,78.6,51.9,52.9,7.4,14.8,14.4,103.2,112.8
20141117ORLDET,ORL,17-11-14,DET,ORL,41,79,0.518987342,13,26,0.5,12,15,0.8,6,33,39,33,9,2,11,21,107,0.625,0.601,0.329,0.19,16.2,76.7,48.8,80.5,9.9,3.6,11.4,118.2,102.7
20141117ORLDET,DET,17-11-14,DET,ORL,32,80,0.4,11,24,0.458333333,18,24,0.75,10,31,41,17,5,4,14,19,93,0.513,0.469,0.3,0.3,23.3,83.8,51.3,53.1,5.5,7.5,13.4,102.7,118.2
20141117CHILAC,CHI,17-11-14,LAC,CHI,39,80,0.4875,10,26,0.384615385,17,25,0.68,9,36,45,28,7,2,8,24,105,0.577,0.55,0.325,0.313,22.5,80,52.9,71.8,7.8,3.4,8.1,116.5,98.7
20141117CHILAC,LAC,17-11-14,LAC,CHI,36,81,0.444444444,7,23,0.304347826,10,22,0.454545455,9,31,40,20,2,5,12,21,89,0.491,0.488,0.284,0.272,20,77.5,47.1,55.6,2.2,9.3,11.7,98.7,116.5
20141117HOUMEM,HOU,17-11-14,MEM,HOU,34,78,0.435897436,8,34,0.235294118,17,21,0.80952381,10,25,35,24,6,4,21,19,93,0.533,0.487,0.436,0.269,26.3,71.4,47.9,70.6,6.4,5.8,19.4,99.2,126.9
20141117HOUMEM,MEM,17-11-14,MEM,HOU,46,86,0.534883721,7,17,0.411764706,20,22,0.909090909,10,28,38,27,14,5,10,19,119,0.622,0.576,0.198,0.256,28.6,73.7,52.1,58.7,14.9,11.4,9.5,126.9,99.2
20141117NOPPOR,NOP,17-11-14,POR,NOP,38,85,0.447058824,5,19,0.263157895,12,19,0.631578947,13,28,41,16,11,4,11,23,93,0.498,0.476,0.224,0.224,28.3,73.7,48.8,42.1,12.1,7,10.5,102.3,112.2
20141117NOPPOR,POR,17-11-14,POR,NOP,38,76,0.5,7,19,0.368421053,19,23,0.826086957,10,33,43,20,7,1,18,21,102,0.592,0.546,0.25,0.303,26.3,71.7,51.2,52.6,7.7,1.5,17.3,112.2,102.3
20141117PHISAS,PHI,17-11-14,SAS,PHI,27,83,0.325301205,4,26,0.153846154,17,24,0.708333333,5,34,39,15,11,4,13,18,75,0.401,0.349,0.313,0.289,9.8,85,42.9,55.6,11.1,7.3,12.2,75.4,100.6
20141117PHISAS,SAS,17-11-14,SAS,PHI,36,81,0.444444444,10,26,0.384615385,18,21,0.857142857,6,46,52,27,9,8,17,17,100,0.554,0.506,0.321,0.259,15,90.2,57.1,75,9,14,15.9,100.6,75.4
20141118LALATL,LAL,18-11-14,ATL,LAL,47,87,0.540229885,6,17,0.352941176,14,22,0.636363636,13,31,44,24,7,0,11,24,114,0.59,0.575,0.195,0.253,34.2,70.5,53.7,51.1,7.7,0,10.2,125,119.5
20141118LALATL,ATL,18-11-14,ATL,LAL,41,85,0.482352941,9,27,0.333333333,18,23,0.782608696,13,25,38,22,7,3,10,17,109,0.573,0.535,0.318,0.271,29.5,65.8,46.3,53.7,7.7,4.3,9.5,119.5,125
20141118NYKMIL,NYK,18-11-14,MIL,NYK,44,80,0.55,11,25,0.44,14,19,0.736842105,11,17,28,30,9,3,12,22,113,0.639,0.619,0.313,0.238,28.9,50,38.9,68.2,10.3,4.9,12,129.5,134.1
20141118NYKMIL,MIL,18-11-14,MIL,NYK,43,78,0.551282051,9,17,0.529411765,22,27,0.814814815,17,27,44,30,5,0,16,24,117,0.651,0.609,0.218,0.346,50,71.1,61.1,69.8,5.7,0,15.1,134.1,129.5
20141118NOPSAC,NOP,18-11-14,SAC,NOP,39,79,0.493670886,9,24,0.375,19,24,0.791666667,4,28,32,21,6,6,6,25,106,0.592,0.551,0.304,0.304,10.3,62.2,38.1,53.8,6.5,8,6.3,115.6,109
20141118NOPSAC,SAC,18-11-14,SAC,NOP,38,86,0.441860465,4,11,0.363636364,20,29,0.689655172,17,35,52,23,3,2,15,15,100,0.506,0.465,0.128,0.337,37.8,89.7,61.9,60.5,3.3,3.6,13.2,109,115.6
20141118OKCUTA,OKC,18-11-14,UTA,OKC,30,84,0.357142857,8,23,0.347826087,13,19,0.684210526,12,32,44,17,8,6,13,22,81,0.439,0.405,0.274,0.226,21.8,72.7,44.4,56.7,8.7,10.5,12.3,88.5,107.1
20141118OKCUTA,UTA,18-11-14,UTA,OKC,35,81,0.432098765,10,24,0.416666667,18,26,0.692307692,12,43,55,22,8,4,13,17,98,0.53,0.494,0.296,0.321,27.3,78.2,55.6,62.9,8.7,6.6,12.3,107.1,88.5
20141119MILBRK,MIL,19-11-14,BRK,MIL,48,108,0.444444444,5,24,0.208333333,21,28,0.75,16,35,51,23,12,4,13,28,122,0.507,0.468,0.222,0.259,29.1,77.8,51,47.9,10.6,6.6,9.8,108.1,104.6
20141119MILBRK,BRK,19-11-14,BRK,MIL,44,92,0.47826087,9,31,0.290322581,21,29,0.724137931,10,39,49,26,7,6,20,25,118,0.563,0.527,0.337,0.315,22.2,70.9,49,59.1,6.2,7.1,16,104.6,108.1
20141119SASCLE,SAS,19-11-14,CLE,SAS,35,74,0.472972973,5,16,0.3125,17,25,0.68,10,32,42,26,11,4,15,20,92,0.541,0.507,0.216,0.338,26.3,76.2,52.5,74.3,12.2,6.2,15,101.9,99.7
20141119SASCLE,CLE,19-11-14,CLE,SAS,37,83,0.445783133,7,18,0.388888889,9,13,0.692307692,10,28,38,23,7,5,16,21,90,0.507,0.488,0.217,0.157,23.8,73.7,47.5,62.2,7.8,8.6,15.3,99.7,101.9
20141119OKCDEN,OKC,19-11-14,DEN,OKC,36,79,0.455696203,10,23,0.434782609,18,25,0.72,13,26,39,21,5,0,10,24,100,0.556,0.519,0.291,0.316,30.2,68.4,48.1,58.3,5.9,0,10,117.9,126.1
20141119OKCDEN,DEN,19-11-14,DEN,OKC,40,82,0.487804878,10,29,0.344827586,17,22,0.772727273,12,30,42,25,6,5,8,20,107,0.584,0.549,0.354,0.268,31.6,69.8,51.9,62.5,7.1,8.9,8,126.1,117.9
20141119PHODET,PHO,19-11-14,DET,PHO,37,75,0.493333333,4,15,0.266666667,10,13,0.769230769,5,36,41,21,10,4,17,22,88,0.545,0.52,0.2,0.173,15.2,70.6,48.8,56.8,11,6.5,17.4,96.4,94.2
20141119PHODET,DET,19-11-14,DET,PHO,33,87,0.379310345,7,25,0.28,13,19,0.684210526,15,28,43,21,9,1,14,16,86,0.451,0.42,0.287,0.218,29.4,84.8,51.2,63.6,9.9,1.7,12.8,94.2,96.4
20141119LALHOU,LAL,19-11-14,HOU,LAL,37,91,0.406593407,5,20,0.25,19,23,0.826086957,14,33,47,17,8,3,13,18,98,0.485,0.434,0.22,0.253,30.4,84.6,55.3,45.9,8.5,8.3,11.4,103.9,97.6
20141119LALHOU,HOU,19-11-14,HOU,LAL,30,74,0.405405405,15,38,0.394736842,17,23,0.739130435,6,32,38,20,8,6,17,25,92,0.547,0.507,0.514,0.311,15.4,69.6,44.7,66.7,8.5,8.5,16.8,97.6,103.9
20141119CHOIND,CHO,19-11-14,IND,CHO,37,86,0.430232558,5,14,0.357142857,7,12,0.583333333,12,29,41,18,6,6,5,21,86,0.471,0.459,0.163,0.14,24.5,67.4,44.6,48.6,7.2,9.5,5.2,103.3,105.7
20141119CHOIND,IND,19-11-14,IND,CHO,35,78,0.448717949,2,15,0.133333333,16,24,0.666666667,14,37,51,15,3,3,11,13,88,0.497,0.462,0.192,0.308,32.6,75.5,55.4,42.9,3.6,4.2,11,105.7,103.3
20141119NYKMIN,NYK,19-11-14,MIN,NYK,34,69,0.492753623,9,16,0.5625,22,28,0.785714286,8,25,33,19,6,3,22,22,99,0.609,0.558,0.232,0.406,28.6,62.5,48.5,55.9,6.5,4.5,21.3,106.9,124.2
20141119NYKMIN,MIN,19-11-14,MIN,NYK,44,89,0.494382022,11,22,0.5,16,22,0.727272727,15,20,35,26,15,2,14,23,115,0.583,0.556,0.247,0.247,37.5,71.4,51.5,59.1,16.2,3.8,12.4,124.2,106.9
20141119LACORL,LAC,19-11-14,ORL,LAC,45,84,0.535714286,12,21,0.571428571,12,16,0.75,2,37,39,24,8,9,7,19,114,0.626,0.607,0.25,0.19,5.1,77.1,44.8,53.3,8.5,14.5,7.1,120.8,95.4
20141119LACORL,ORL,19-11-14,ORL,LAC,34,86,0.395348837,8,24,0.333333333,14,18,0.777777778,11,37,48,21,5,1,13,17,90,0.479,0.442,0.279,0.209,22.9,94.9,55.2,61.8,5.3,1.6,12.2,95.4,120.8
20141119BOSPHI,BOS,19-11-14,PHI,BOS,41,83,0.493975904,6,20,0.3,13,21,0.619047619,7,37,44,32,11,4,15,19,101,0.547,0.53,0.241,0.253,16.7,80.4,50,78,11.1,6.2,14,102.3,91.2
20141119BOSPHI,PHI,19-11-14,PHI,BOS,34,86,0.395348837,7,21,0.333333333,15,21,0.714285714,9,35,44,22,10,2,15,20,90,0.472,0.436,0.244,0.244,19.6,83.3,50,64.7,10.1,3.2,13.6,91.2,102.3
20141119MEMTOR,MEM,19-11-14,TOR,MEM,35,80,0.4375,3,10,0.3,19,26,0.730769231,15,35,50,16,8,4,13,16,92,0.503,0.456,0.125,0.325,34.9,83.3,58.8,45.7,9.2,7,12.4,105.3,109.9
20141119MEMTOR,TOR,19-11-14,TOR,MEM,38,83,0.457831325,9,26,0.346153846,11,13,0.846153846,7,28,35,24,9,6,8,20,96,0.541,0.512,0.313,0.157,16.7,65.1,41.2,63.2,10.3,8.6,8.3,109.9,105.3
20141119DALWAS,DAL,19-11-14,WAS,DAL,34,82,0.414634146,12,28,0.428571429,25,29,0.862068966,10,34,44,18,5,5,12,19,105,0.554,0.488,0.341,0.354,23.3,79.1,51.2,52.9,5.3,8.1,11.2,111.4,108.2
20141119DALWAS,WAS,19-11-14,WAS,DAL,37,84,0.44047619,10,22,0.454545455,18,21,0.857142857,9,33,42,25,8,3,13,27,102,0.547,0.5,0.262,0.25,20.9,76.7,48.8,67.6,8.5,5.6,12.2,108.2,111.4
20141120LACMIA,LAC,20-11-14,MIA,LAC,43,77,0.558441558,13,31,0.419354839,11,17,0.647058824,4,31,35,31,6,0,13,21,110,0.651,0.643,0.403,0.221,14.3,83.8,53.8,72.1,6.8,0,13.3,124.6,105.3
20141120LACMIA,MIA,20-11-14,MIA,LAC,30,67,0.447761194,6,26,0.230769231,27,31,0.870967742,6,24,30,11,10,3,12,15,93,0.577,0.493,0.388,0.463,16.2,85.7,46.2,36.7,11.3,6.5,13,105.3,124.6
20141120CHISAC,CHI,20-11-14,SAC,CHI,36,84,0.428571429,5,19,0.263157895,11,16,0.6875,13,29,42,23,6,4,14,26,88,0.483,0.458,0.226,0.19,28.3,80.6,51.2,63.9,6.7,5.9,13.3,97.7,114.3
20141120CHISAC,SAC,20-11-14,SAC,CHI,38,74,0.513513514,4,6,0.666666667,23,27,0.851851852,7,33,40,26,5,4,13,21,103,0.6,0.541,0.081,0.365,19.4,71.7,48.8,68.4,5.5,6.2,13.1,114.3,97.7
20141121DETATL,DET,21-11-14,ATL,DET,31,83,0.373493976,4,21,0.19047619,23,24,0.958333333,13,32,45,12,6,3,12,20,89,0.476,0.398,0.253,0.289,25.5,80,49.5,38.7,6.6,5.4,11.4,98.4,109.5
20141121DETATL,ATL,21-11-14,ATL,DET,38,80,0.475,5,24,0.208333333,18,26,0.692307692,8,38,46,20,7,5,9,18,99,0.541,0.506,0.3,0.325,20,74.5,50.5,52.6,7.7,8.1,9,109.5,98.4
20141121ORLCHO,ORL,21-11-14,CHO,ORL,39,82,0.475609756,4,16,0.25,23,32,0.71875,6,37,43,12,2,5,8,15,105,0.546,0.5,0.195,0.39,14.6,78.7,48.9,30.8,2.1,7,7.7,111.2,105.9
20141121ORLCHO,CHO,21-11-14,CHO,ORL,42,91,0.461538462,7,20,0.35,9,15,0.6,10,35,45,22,4,7,7,26,100,0.512,0.5,0.22,0.165,21.3,85.4,51.1,52.4,4.2,10.6,6.7,105.9,111.2
20141121LALDAL,LAL,21-11-14,DAL,LAL,44,85,0.517647059,5,13,0.384615385,13,21,0.619047619,13,20,33,24,3,4,10,24,106,0.562,0.547,0.153,0.247,31.7,64.5,45.8,54.5,3.3,8.5,9.6,117.8,155.6
20141121LALDAL,DAL,21-11-14,DAL,LAL,51,82,0.62195122,18,35,0.514285714,20,28,0.714285714,11,28,39,37,4,2,9,16,140,0.742,0.732,0.427,0.341,35.5,68.3,54.2,72.5,4.4,2.8,8.7,155.6,117.8
20141121NOPDEN,NOP,21-11-14,DEN,NOP,31,78,0.397435897,5,16,0.3125,30,34,0.882352941,8,32,40,19,7,3,12,22,97,0.522,0.429,0.205,0.436,19.5,80,49.4,61.3,7.5,5.2,11.4,103.5,124.8
20141121NOPDEN,DEN,21-11-14,DEN,NOP,43,82,0.524390244,11,24,0.458333333,20,25,0.8,8,33,41,24,8,10,10,24,117,0.629,0.591,0.293,0.305,20,80.5,50.6,55.8,8.5,16.1,9.7,124.8,103.5
20141121UTAGSW,UTA,21-11-14,GSW,UTA,35,82,0.426829268,6,17,0.352941176,12,19,0.631578947,14,31,45,26,12,5,19,16,88,0.487,0.463,0.207,0.232,29.2,83.8,52.9,74.3,12.7,8.5,17.4,92.9,106.6
20141121UTAGSW,GSW,21-11-14,GSW,UTA,41,82,0.5,6,23,0.260869565,13,19,0.684210526,6,34,40,28,10,5,13,18,101,0.559,0.537,0.28,0.232,16.2,70.8,47.1,68.3,10.6,7.7,12.6,106.6,92.9
20141121BOSMEM,BOS,21-11-14,MEM,BOS,38,88,0.431818182,9,27,0.333333333,15,21,0.714285714,9,29,38,22,7,7,12,14,100,0.514,0.483,0.307,0.239,18,76.3,43.2,57.9,7.1,9.3,11,100.8,117.9
20141121BOSMEM,MEM,21-11-14,MEM,BOS,48,91,0.527472527,8,16,0.5,13,14,0.928571429,9,41,50,31,4,4,14,16,117,0.602,0.571,0.176,0.154,23.7,82,56.8,64.6,4,6.6,12.6,117.9,100.8
20141121SASMIN,SAS,21-11-14,MIN,SAS,46,84,0.547619048,13,21,0.619047619,16,18,0.888888889,14,39,53,26,6,11,20,22,121,0.658,0.625,0.25,0.214,37.8,78,60.9,56.5,6.2,14.3,17.9,125.3,95.3
20141121SASMIN,MIN,21-11-14,MIN,SAS,37,90,0.411111111,4,13,0.307692308,14,22,0.636363636,11,23,34,16,12,3,11,17,92,0.461,0.433,0.144,0.244,22,62.2,39.1,43.2,12.4,4.8,9.9,95.3,125.3
20141121BRKOKC,BRK,21-11-14,OKC,BRK,31,67,0.462686567,5,15,0.333333333,27,30,0.9,10,28,38,17,2,6,18,17,94,0.586,0.5,0.224,0.448,30.3,68.3,51.4,54.8,2.3,9.2,18.3,107.4,105.2
20141121BRKOKC,OKC,21-11-14,OKC,BRK,38,85,0.447058824,4,20,0.2,12,19,0.631578947,13,23,36,18,9,9,13,25,92,0.493,0.471,0.235,0.224,31.7,69.7,48.6,47.4,10.3,17.3,12.2,105.2,107.4
20141121PHOPHI,PHO,21-11-14,PHI,PHO,44,86,0.511627907,13,31,0.419354839,21,23,0.913043478,11,35,46,24,11,0,13,25,122,0.635,0.587,0.36,0.267,27.5,77.8,54.1,54.5,11.3,0,11.9,125.7,98.9
20141121PHOPHI,PHI,21-11-14,PHI,PHO,36,78,0.461538462,4,23,0.173913043,20,33,0.606060606,10,29,39,18,10,1,17,23,96,0.519,0.487,0.295,0.423,22.2,72.5,45.9,50,10.3,1.8,15.5,98.9,125.7
20141121CHIPOR,CHI,21-11-14,POR,CHI,30,83,0.361445783,8,22,0.363636364,19,28,0.678571429,11,37,48,14,9,2,14,18,87,0.456,0.41,0.265,0.337,21.6,86,51.1,46.7,9.2,3.2,12.8,89.3,107.8
20141121CHIPOR,POR,21-11-14,POR,CHI,39,79,0.493670886,9,16,0.5625,18,22,0.818181818,6,40,46,26,8,5,17,19,105,0.592,0.551,0.203,0.278,14,78.4,48.9,66.7,8.2,8.2,16.1,107.8,89.3
20141121MILTOR,MIL,21-11-14,TOR,MIL,27,74,0.364864865,6,20,0.3,22,32,0.6875,8,22,30,19,11,1,12,18,82,0.465,0.405,0.27,0.432,16,59.5,34.5,70.4,11.9,1.6,12,88.9,134.4
20141121MILTOR,TOR,21-11-14,TOR,MIL,45,86,0.523255814,15,25,0.6,19,24,0.791666667,15,42,57,27,8,4,16,24,124,0.642,0.61,0.291,0.279,40.5,84,65.5,60,8.7,7.4,14.2,134.4,88.9
20141121CLEWAS,CLE,21-11-14,WAS,CLE,27,75,0.36,6,27,0.222222222,18,23,0.782608696,9,32,41,13,12,4,19,21,78,0.458,0.4,0.36,0.307,20.5,76.2,47.7,48.1,12.9,5.4,18.2,83.7,97.7
20141121CLEWAS,WAS,21-11-14,WAS,CLE,41,84,0.488095238,4,10,0.4,5,9,0.555555556,10,35,45,24,10,5,17,21,91,0.517,0.512,0.119,0.107,23.8,79.5,52.3,58.5,10.7,10.4,16.2,97.7,83.7
20141122TORCLE,TOR,22-11-14,CLE,TOR,32,80,0.4,8,24,0.333333333,38,42,0.904761905,8,26,34,20,8,6,8,26,110,0.558,0.45,0.3,0.525,18.6,70.3,42.5,62.5,8.4,9.2,7.5,115.1,97.3
20141122TORCLE,CLE,22-11-14,CLE,TOR,35,81,0.432098765,3,16,0.1875,20,29,0.689655172,11,35,46,24,4,6,18,28,93,0.496,0.451,0.198,0.358,29.7,81.4,57.5,68.6,4.2,10.7,16.1,97.3,115.1
20141122DALHOU,DAL,22-11-14,HOU,DAL,35,88,0.397727273,6,35,0.171428571,16,22,0.727272727,16,34,50,17,6,5,14,22,92,0.471,0.432,0.398,0.25,32.7,70.8,51.5,48.6,6.5,13.9,12.5,99.9,103.1
20141122DALHOU,HOU,22-11-14,HOU,DAL,30,82,0.365853659,15,46,0.326086957,20,23,0.869565217,14,33,47,17,8,0,17,23,95,0.516,0.457,0.561,0.28,29.2,67.3,48.5,56.7,8.7,0,15.6,103.1,99.9
20141122PHOIND,PHO,22-11-14,IND,PHO,38,85,0.447058824,12,31,0.387096774,18,20,0.9,13,38,51,17,10,4,12,19,106,0.565,0.518,0.365,0.235,28.9,71.7,52,44.7,11.1,6.6,11.3,117.5,92
20141122PHOIND,IND,22-11-14,IND,PHO,31,84,0.369047619,7,23,0.304347826,14,20,0.7,15,32,47,18,9,5,14,20,83,0.447,0.411,0.274,0.238,28.3,71.1,48,58.1,10,9.3,13.1,92,117.5
20141122WASMIL,WAS,22-11-14,MIL,WAS,43,93,0.462365591,8,18,0.444444444,17,22,0.772727273,20,33,53,27,7,6,14,24,111,0.541,0.505,0.194,0.237,41.7,80.5,59.6,62.8,7.3,8.7,12,115.7,104.2
20141122WASMIL,MIL,22-11-14,MIL,WAS,36,84,0.428571429,5,15,0.333333333,23,26,0.884615385,8,28,36,21,11,7,14,20,100,0.524,0.458,0.179,0.31,19.5,58.3,40.4,58.3,11.5,9.3,12.8,104.2,115.7
20141122SACMIN,SAC,22-11-14,MIN,SAC,40,81,0.49382716,8,26,0.307692308,25,30,0.833333333,14,36,50,24,4,2,18,19,113,0.6,0.543,0.321,0.37,38.9,70.6,57.5,60,4.3,2.7,16,120.2,107.4
20141122SACMIN,MIN,22-11-14,MIN,SAC,37,90,0.411111111,6,17,0.352941176,21,27,0.777777778,15,22,37,23,10,7,10,24,101,0.496,0.444,0.189,0.3,29.4,61.1,42.5,62.2,10.6,12.7,8.9,107.4,120.2
20141122PHINYK,PHI,22-11-14,NYK,PHI,30,75,0.4,8,26,0.307692308,15,25,0.6,10,26,36,13,8,1,18,21,83,0.483,0.453,0.347,0.333,22.7,81.3,47.4,43.3,9,2,17.3,93.3,102.3
20141122PHINYK,NYK,22-11-14,NYK,PHI,33,66,0.5,6,17,0.352941176,19,21,0.904761905,6,34,40,15,7,2,18,22,91,0.605,0.545,0.258,0.318,18.8,77.3,52.6,45.5,7.9,4.1,19.3,102.3,93.3
20141122MIAORL,MIA,22-11-14,ORL,MIA,37,71,0.521126761,12,26,0.461538462,13,18,0.722222222,7,26,33,17,7,5,16,20,99,0.627,0.606,0.366,0.254,21.2,59.1,42.9,45.9,8.2,8.1,16.9,116.2,107.9
20141122MIAORL,ORL,22-11-14,ORL,MIA,35,78,0.448717949,3,16,0.1875,19,27,0.703703704,18,26,44,18,10,2,14,20,92,0.512,0.468,0.205,0.346,40.9,78.8,57.1,51.4,11.7,4.4,13.5,107.9,116.2
20141122BRKSAS,BRK,22-11-14,SAS,BRK,34,91,0.373626374,9,27,0.333333333,10,10,1,13,31,44,24,5,5,11,14,87,0.456,0.423,0.297,0.11,23.6,83.8,47.8,70.6,5.5,8.6,10.3,95.4,108.6
20141122BRKSAS,SAS,22-11-14,SAS,BRK,41,79,0.518987342,8,21,0.380952381,9,11,0.818181818,6,42,48,29,7,9,14,9,99,0.59,0.57,0.266,0.139,16.2,76.4,52.2,70.7,7.7,14.1,14.3,108.6,95.4
20141122NOPUTA,NOP,22-11-14,UTA,NOP,42,93,0.451612903,4,17,0.235294118,18,22,0.818181818,18,26,44,19,11,7,9,22,106,0.516,0.473,0.183,0.237,36.7,70.3,51.2,45.2,12.3,12.3,8.1,118.3,104.9
20141122NOPUTA,UTA,22-11-14,UTA,NOP,33,71,0.464788732,5,14,0.357142857,23,29,0.793103448,11,31,42,15,6,8,18,25,94,0.561,0.5,0.197,0.408,29.7,63.3,48.8,45.5,6.7,10.5,17.7,104.9,118.3
20141123PORBOS,POR,23-11-14,BOS,POR,37,86,0.430232558,7,19,0.368421053,13,15,0.866666667,10,45,55,20,7,3,16,13,94,0.508,0.471,0.221,0.174,22.7,78.9,54.5,54.1,7.3,4.2,14.7,98.5,92.2
20141123PORBOS,BOS,23-11-14,BOS,POR,37,95,0.389473684,5,23,0.217391304,9,12,0.75,12,34,46,17,12,1,8,15,88,0.439,0.416,0.242,0.126,21.1,77.3,45.5,45.9,12.6,1.5,7.4,92.2,98.5
20141123DENLAL,DEN,23-11-14,LAL,DEN,34,90,0.377777778,10,37,0.27027027,23,38,0.605263158,14,43,57,20,7,2,16,28,101,0.473,0.433,0.411,0.422,25.5,82.7,53.3,58.8,6.6,3.1,13,95.7,89
20141123DENLAL,LAL,23-11-14,LAL,DEN,33,89,0.370786517,3,24,0.125,25,34,0.735294118,9,41,50,15,10,6,13,28,94,0.452,0.388,0.27,0.382,17.3,74.5,46.7,45.5,9.5,11.3,11.1,89,95.7
20141123LACMEM,LAC,23-11-14,MEM,LAC,32,77,0.415584416,7,25,0.28,20,28,0.714285714,5,27,32,14,10,1,10,27,91,0.509,0.461,0.325,0.364,11.1,69.2,38.1,43.8,10.5,1.6,10.1,95.8,112.7
20141123LACMEM,MEM,23-11-14,MEM,LAC,42,85,0.494117647,7,21,0.333333333,16,23,0.695652174,12,40,52,20,3,3,17,21,107,0.562,0.535,0.247,0.271,30.8,88.9,61.9,47.6,3.2,5.8,15.2,112.7,95.8
